Date,holding,strategy_wealth,spy_wealth,switched,strategy_return,spy_return,strategy_drawdown,spy_drawdown
2012-04-16,XLE,6.55330943,1.82332781,True,-0.00669595,-0.00065633,-0.05810908,-0.03540063
2012-04-17,XLE,6.65990679,1.85033460,True,0.01626619,0.01481181,-0.04278811,-0.02111317
2012-04-18,XLE,6.64646084,1.84408204,True,-0.00201894,-0.00337915,-0.04472066,-0.02442097
2012-04-19,XLE,6.63781827,1.83224162,True,-0.00130033,-0.00642077,-0.04596283,-0.03068494
2012-04-20,XLE,6.62245302,1.83530169,True,-0.00231480,0.00167012,-0.04817124,-0.02906606
2012-04-23,XLE,6.61573035,1.81986919,True,-0.00101513,-0.00840870,-0.04913748,-0.03723036
2012-04-24,XLE,6.66470896,1.82678709,True,0.00740336,0.00380132,-0.04209790,-0.03357056
2012-04-25,XLE,6.73097149,1.85179849,True,0.00994230,0.01369147,-0.03257415,-0.02033872
2012-04-26,XLE,6.80203559,1.86470360,True,0.01055778,0.00696896,-0.02236029,-0.01351150
2012-04-27,XLE,6.79915392,1.86776354,True,-0.00042365,0.00164098,-0.02277446,-0.01189270
2012-04-30,XLE,6.84140986,1.86084550,True,0.00621488,-0.00370391,-0.01670112,-0.01555256
2012-05-01,XLE,6.93936283,1.87242004,False,0.01431766,0.00622004,-0.00262258,-0.00942925
2012-05-02,XLE,6.82604461,1.86683231,False,-0.01632977,-0.00298423,-0.01890953,-0.01238535
2012-05-03,XLE,6.71272337,1.85259626,False,-0.01660130,-0.00762578,-0.03519691,-0.01991668
2012-05-04,XLE,6.55907155,1.82266221,False,-0.02288964,-0.01615789,-0.05728091,-0.03575276
2012-05-07,XLE,6.53986469,1.82399277,False,-0.00292829,0.00073001,-0.06004146,-0.03504885
2012-05-08,XLE,6.51873672,1.81667644,False,-0.00323064,-0.00401116,-0.06307813,-0.03891942
2012-05-09,XLE,6.48704811,1.80589940,False,-0.00486116,-0.00593228,-0.06763266,-0.04462083
2012-05-10,XLE,6.51489572,1.80962469,False,0.00429280,0.00206284,-0.06363019,-0.04265003
2012-05-11,XLE,6.46687949,1.80416976,False,-0.00737022,-0.00301439,-0.07053144,-0.04553586
2012-05-14,XLE,6.35932278,1.78421330,False,-0.01663193,-0.01106130,-0.08599030,-0.05609348
2012-05-15,XLE,6.25368598,1.77396984,False,-0.01661133,-0.00574116,-0.10117322,-0.06151260
2012-05-16,XLE,6.21815211,1.76718448,False,-0.00568207,-0.00382495,-0.10628041,-0.06510227
2012-05-17,XLE,6.17877845,1.74097559,False,-0.00633205,-0.01483088,-0.11193949,-0.07896762
2012-05-18,XLE,6.14036656,1.72607471,False,-0.00621675,-0.00855893,-0.11746034,-0.08685067
2012-05-21,XLE,6.28153601,1.75574288,False,0.02299040,0.01718823,-0.09717040,-0.07115525
2012-05-22,XLE,6.26617319,1.75880282,False,-0.00244571,0.00174282,-0.09937846,-0.06953644
2012-05-23,XLE,6.28921864,1.75973404,False,0.00367775,0.00052946,-0.09606620,-0.06904379
2012-05-24,XLE,6.28441586,1.76319345,False,-0.00076365,0.00196587,-0.09675649,-0.06721366
2012-05-25,XLE,6.25464714,1.75747252,False,-0.00473691,-0.00324464,-0.10103507,-0.07024021
2012-05-29,XLE,6.35932278,1.77875915,False,0.01673566,0.01211207,-0.08599030,-0.05897889
2012-05-30,XLE,6.16437679,1.75294882,False,-0.03065515,-0.01451030,-0.11400940,-0.07263340
2012-05-31,XLE,6.11059784,1.74909072,False,-0.00872415,-0.00220092,-0.12173892,-0.07467445
2012-06-01,XLK,5.92720853,1.70505460,True,-0.03001168,-0.02517658,-0.14809701,-0.09797099
2012-06-04,XLK,5.96207645,1.70425605,True,0.00588269,-0.00046834,-0.14308553,-0.09839344
2012-06-05,XLK,5.99911986,1.71716051,True,0.00621317,0.00757190,-0.13776137,-0.09156657
2012-06-06,XLK,6.13640504,1.75574288,True,0.02288422,0.02246870,-0.11802972,-0.07115525
2012-06-07,XLK,6.10589661,1.75680717,True,-0.00497171,0.00060618,-0.12241462,-0.07059220
2012-06-08,XLK,6.17345045,1.77077631,True,0.01106371,0.00795143,-0.11270527,-0.06320208
2012-06-11,XLK,6.08628516,1.74829296,True,-0.01411938,-0.01269689,-0.12523332,-0.07509650
2012-06-12,XLK,6.14730001,1.76838210,True,0.01002497,0.01149072,-0.11646381,-0.06446869
2012-06-13,XLK,6.11025560,1.75707357,True,-0.00602613,-0.00639485,-0.12178811,-0.07045127
2012-06-14,XLK,6.14076203,1.77569830,True,0.00499266,0.01059986,-0.11740350,-0.06059818
2012-06-15,XLK,6.20617335,1.79385983,True,0.01065199,0.01022782,-0.10800209,-0.05099015
2012-06-18,XLK,6.25211162,1.79733706,True,0.00740203,0.00193841,-0.10139949,-0.04915058
2012-06-19,XLK,6.30023588,1.81472112,True,0.00769728,0.00967212,-0.09448271,-0.03995385
2012-06-20,XLK,6.31117832,1.81177942,True,0.00173683,-0.00162102,-0.09290998,-0.04151011
2012-06-21,XLK,6.16241957,1.77112556,True,-0.02357068,-0.02243863,-0.11429071,-0.06301731
2012-06-22,XLK,6.23023673,1.78476613,True,0.01100496,0.00770163,-0.10454352,-0.05580101
2012-06-25,XLK,6.10335437,1.75614794,True,-0.02036558,-0.01603470,-0.12278001,-0.07094096
2012-06-26,XLK,6.12742024,1.76497408,True,0.00394306,0.00502585,-0.11932108,-0.06627164
2012-06-27,XLK,6.16460506,1.78088787,True,0.00606859,0.00901645,-0.11397660,-0.05785273
2012-06-28,XLK,6.11429331,1.77580575,True,-0.00816139,-0.00285370,-0.12120778,-0.06054134
2012-06-29,XLK,6.28492496,1.82007016,True,0.02790701,0.02492638,-0.09668332,-0.03712404
2012-07-02,XLK,6.31992828,1.82555383,False,0.00556941,0.00301289,-0.09165237,-0.03422300
2012-07-03,XLK,6.37024053,1.83758949,False,0.00796089,0.00659288,-0.08442112,-0.02785574
2012-07-05,XLK,6.37024053,1.82929875,False,0.00000000,-0.00451175,-0.08442112,-0.03224181
2012-07-06,XLK,6.27617500,1.81191340,False,-0.01476640,-0.00950384,-0.09794093,-0.04143923
2012-07-09,XLK,6.26304907,1.80964004,False,-0.00209139,-0.00125467,-0.09982748,-0.04264191
2012-07-10,XLK,6.19304841,1.79385983,False,-0.01117677,-0.00872008,-0.10988850,-0.05099015
2012-07-11,XLK,6.16460506,1.79412740,False,-0.00459279,0.00014916,-0.11397660,-0.05084859
2012-07-12,XLK,6.10335437,1.78543459,False,-0.00993587,-0.00484515,-0.12278001,-0.05544737
2012-07-13,XLK,6.18429596,1.81538997,False,0.01326182,0.01677764,-0.11114647,-0.03960001
2012-07-16,XLK,6.17773199,1.81111030,False,-0.00106139,-0.00235744,-0.11208989,-0.04186409
2012-07-17,XLK,6.20179538,1.82354816,False,0.00389518,0.00686754,-0.10863132,-0.03528406
2012-07-18,XLK,6.30898683,1.83705384,False,0.01728394,0.00740626,-0.09322496,-0.02813912
2012-07-19,XLK,6.36367806,1.84186852,False,0.00866878,0.00262087,-0.08536433,-0.02559200
2012-07-20,XLK,6.29148792,1.82501869,False,-0.01134409,-0.00914823,-0.09574004,-0.03450610
2012-07-23,XLK,6.23023673,1.80656397,False,-0.00973557,-0.01011207,-0.10454352,-0.04426925
2012-07-24,XLK,6.16679505,1.79105055,False,-0.01018287,-0.00858725,-0.11366183,-0.05247635
2012-07-25,XLK,6.14273167,1.79145288,False,-0.00390209,0.00022463,-0.11712040,-0.05226350
2012-07-26,XLK,6.23679820,1.82100684,False,0.01531347,0.01649720,-0.10360046,-0.03662850
2012-07-27,XLK,6.37242751,1.85457382,False,0.02174663,0.01843320,-0.08410679,-0.01887048
2012-07-30,XLK,6.37461650,1.85457382,False,0.00034351,0.00000000,-0.08379217,-0.01887048
2012-07-31,XLK,6.40086687,1.84160186,False,0.00411795,-0.00699458,-0.08001927,-0.02573307
2012-08-01,XLK,6.37899198,1.83999697,False,-0.00341749,-0.00087147,-0.08316329,-0.02658211
2012-08-02,XLK,6.33742519,1.82729231,False,-0.00651620,-0.00690471,-0.08913759,-0.03330328
2012-08-03,XLK,6.46212107,1.86353381,False,0.01967611,0.01983344,-0.07121536,-0.01413036
2012-08-06,XLK,6.50805783,1.86714437,False,0.00710862,0.00193748,-0.06461298,-0.01222026
2012-08-07,XLK,6.55181011,1.87650525,False,0.00672279,0.00501348,-0.05832457,-0.00726805
2012-08-08,XLK,6.55399760,1.87877914,False,0.00033388,0.00121176,-0.05801017,-0.00606509
2012-08-09,XLK,6.57587499,1.88038338,False,0.00333802,0.00085388,-0.05486579,-0.00521639
2012-08-10,XLK,6.59118592,1.88345893,False,0.00232835,0.00163560,-0.05266519,-0.00358933
2012-08-13,XLK,6.61087632,1.88252354,False,0.00298738,-0.00049663,-0.04983513,-0.00408418
2012-08-14,XLK,6.59774839,1.88279007,False,-0.00198581,0.00014158,-0.05172198,-0.00394318
2012-08-15,XLK,6.59993637,1.88492997,False,0.00033163,0.00113656,-0.05140751,-0.00281110
2012-08-16,XLK,6.68962693,1.89883810,False,0.01358961,0.00737859,-0.03851650,0.00000000
2012-08-17,XLK,6.72681574,1.90137929,False,0.00555918,0.00133829,-0.03317145,0.00000000
2012-08-20,XLK,6.73338021,1.90151249,False,0.00097587,0.00007005,-0.03222795,0.00000000
2012-08-21,XLK,6.68962693,1.89576216,False,-0.00649797,-0.00302408,-0.03851650,-0.00302408
2012-08-22,XLK,6.70056487,1.89656487,False,0.00163506,0.00042342,-0.03694442,-0.00260194
2012-08-23,XLK,6.64587414,1.88105237,False,-0.00816211,-0.00817926,-0.04480498,-0.01075992
2012-08-24,XLK,6.68743943,1.89241853,False,0.00625430,0.00604245,-0.03883091,-0.00478249
2012-08-27,XLK,6.69400440,1.89282007,False,0.00098169,0.00021219,-0.03788734,-0.00457132
2012-08-28,XLK,6.67868898,1.89094787,False,-0.00228793,-0.00098911,-0.04008859,-0.00555590
2012-08-29,XLK,6.69181441,1.89241853,False,0.00196527,0.00077773,-0.03820210,-0.00478249
2012-08-30,XLK,6.61743729,1.87877914,False,-0.01111464,-0.00720739,-0.04889214,-0.01195541
2012-08-31,XLK,6.66994002,1.88773847,False,0.00793400,0.00476870,-0.04134605,-0.00724372
2012-09-04,XLK,6.66994002,1.88599999,False,0.00000000,-0.00092093,-0.04134605,-0.00815798
2012-09-05,XLK,6.66337606,1.88439483,False,-0.00098411,-0.00085109,-0.04228948,-0.00900213
2012-09-06,XLK,6.81213131,1.92264226,False,0.02232431,0.02029693,-0.02090925,0.00000000
2012-09-07,XLK,6.80119137,1.93013107,False,-0.00160595,0.00389506,-0.02248162,0.00000000
2012-09-10,XLK,6.72900372,1.91916477,False,-0.01061397,-0.00568164,-0.03285697,-0.00568164
2012-09-11,XLK,6.74650663,1.92451394,False,0.00260111,0.00278724,-0.03034133,-0.00291023
2012-09-12,XLK,6.78369045,1.93093313,False,0.00551157,0.00333548,-0.02499699,0.00000000
2012-09-13,XLK,6.87557049,1.96035389,False,0.01354426,0.01523655,-0.01179130,0.00000000
2012-09-14,XLK,6.90838532,1.96904670,False,0.00477267,0.00443431,-0.00707490,0.00000000
2012-09-17,XLK,6.91494829,1.96236020,False,0.00095000,-0.00339580,-0.00613162,-0.00339580
2012-09-18,XLK,6.91932427,1.96075505,False,0.00063283,-0.00081797,-0.00550268,-0.00421100
2012-09-19,XLK,6.92588724,1.96182519,False,0.00094850,0.00054578,-0.00455940,-0.00366751
2012-09-20,XLK,6.91276030,1.96195956,False,-0.00189534,0.00006849,-0.00644610,-0.00359927
2012-09-21,XLK,6.92154574,1.96113878,False,0.00127090,-0.00041835,-0.00518339,-0.00401612
2012-09-24,XLK,6.87761558,1.95818121,False,-0.00634687,-0.00150809,-0.01149736,-0.00551815
2012-09-25,XLK,6.78096434,1.93734256,False,-0.01405302,-0.01064184,-0.02538880,-0.01610126
2012-09-26,XLK,6.73263772,1.92645196,False,-0.00712681,-0.00562141,-0.03233467,-0.02163216
2012-09-27,XLK,6.82050153,1.94460217,False,0.01305043,0.00942158,-0.01970622,-0.01241440
2012-09-28,XLK,6.77217591,1.93559406,False,-0.00708535,-0.00463237,-0.02665194,-0.01698926
2012-10-01,XLE,6.77887927,1.94070310,True,0.00098984,0.00263952,-0.02568849,-0.01439458
2012-10-02,XLE,6.79081900,1.94271982,True,0.00176131,0.00103917,-0.02397242,-0.01337037
2012-10-03,XLE,6.70723228,1.95065233,True,-0.01230878,0.00408320,-0.03598613,-0.00934176
2012-10-04,XLE,6.77428658,1.96463408,True,0.00999731,0.00716773,-0.02634858,-0.00224099
2012-10-05,XLE,6.75867017,1.96476806,True,-0.00230525,0.00006820,-0.02859309,-0.00217295
2012-10-08,XLE,6.76969274,1.95804580,True,0.00163088,-0.00342140,-0.02700884,-0.00558692
2012-10-09,XLE,6.77887927,1.93868652,True,0.00135701,-0.00988704,-0.02568849,-0.01541872
2012-10-10,XLE,6.65211943,1.92631772,True,-0.01869923,-0.00637999,-0.04390736,-0.02170034
2012-10-11,XLE,6.70172071,1.92739307,True,0.00745646,0.00055824,-0.03677830,-0.02115421
2012-10-12,XLE,6.66497804,1.92107391,True,-0.00548257,-0.00327860,-0.04205923,-0.02436346
2012-10-15,XLE,6.69896636,1.93707369,True,0.00509954,0.00832856,-0.03717417,-0.01623781
2012-10-16,XLE,6.80551710,1.95670249,True,0.01590555,0.01013322,-0.02185990,-0.00626913
2012-10-17,XLE,6.89094331,1.96557545,True,0.01255249,0.00453465,-0.00958180,-0.00176291
2012-10-18,XLE,6.89002098,1.96046667,True,-0.00013385,-0.00259913,-0.00971436,-0.00435745
2012-10-19,XLE,6.78163592,1.92779644,True,-0.01573073,-0.01666451,-0.02529228,-0.02094935
2012-10-22,XLE,6.74764646,1.92806492,True,-0.00501199,0.00013927,-0.03017750,-0.02081300
2012-10-23,XLE,6.59057785,1.90131113,True,-0.02327754,-0.01387598,-0.05275258,-0.03440018
2012-10-24,XLE,6.54005654,1.89593334,True,-0.00766569,-0.00282846,-0.06001389,-0.03713135
2012-10-25,XLE,6.60159870,1.90144576,True,0.00941003,0.00290750,-0.05116858,-0.03433181
2012-10-26,XLE,6.60986405,1.90036963,True,0.00125202,-0.00056595,-0.04998063,-0.03487833
2012-10-31,XLE,6.60802858,1.90036963,True,-0.00027769,0.00000000,-0.05024443,-0.03487833
2012-11-01,XLE,6.63650302,1.92026769,False,0.00430907,0.01047063,-0.04615187,-0.02477290
2012-11-02,XLE,6.52719851,1.90319374,False,-0.01647020,-0.00889144,-0.06186194,-0.03344408
2012-11-05,XLE,6.57679748,1.90709294,False,0.00759882,0.00204877,-0.05473320,-0.03146383
2012-11-06,XLE,6.68243107,1.92201515,False,0.01606155,0.00782459,-0.03955075,-0.02388544
2012-11-07,XLE,6.50790771,1.87845576,False,-0.02611675,-0.02266340,-0.06463456,-0.04600751
2012-11-08,XLE,6.39033153,1.85586926,False,-0.01806666,-0.01202397,-0.08153349,-0.05747829
2012-11-09,XLE,6.38849721,1.85748222,False,-0.00028705,0.00086911,-0.08179713,-0.05665913
2012-11-12,XLE,6.40135468,1.85896133,False,0.00201260,0.00079630,-0.07994916,-0.05590795
2012-11-13,XLE,6.37471742,1.85250780,False,-0.00416119,-0.00347158,-0.08377767,-0.05918544
2012-11-14,XLE,6.29756001,1.82750096,False,-0.01210366,-0.01349892,-0.09486731,-0.07188542
2012-11-15,XLE,6.30582708,1.82440928,False,0.00131274,-0.00169175,-0.09367911,-0.07345556
2012-11-16,XLE,6.33062657,1.83341661,False,0.00393279,0.00493712,-0.09011474,-0.06888109
2012-11-19,XLE,6.47667605,1.87052352,False,0.02307030,0.02023921,-0.06912341,-0.05003598
2012-11-20,XLE,6.45095940,1.87133013,False,-0.00397066,0.00043122,-0.07281960,-0.04962634
2012-11-21,XLE,6.48586258,1.87482491,False,0.00541054,0.00186754,-0.06780305,-0.04785147
2012-11-23,XLE,6.57771694,1.90036963,False,0.01416224,0.01362512,-0.05460105,-0.03487833
2012-11-26,XLE,6.51341757,1.89633619,False,-0.00977533,-0.00212245,-0.06384264,-0.03692675
2012-11-27,XLE,6.45922360,1.88665688,False,-0.00832036,-0.00510422,-0.07163180,-0.04184249
2012-11-28,XLE,6.51801140,1.90184952,False,0.00910137,0.00805268,-0.06318238,-0.03412676
2012-11-29,XLE,6.53270663,1.91072210,False,0.00225456,0.00466524,-0.06107027,-0.02962073
2012-11-30,XLE,6.52719851,1.91112547,False,-0.00084316,0.00021111,-0.06186194,-0.02941587
2012-12-03,XLE,6.49137300,1.90171437,False,-0.00548865,-0.00492437,-0.06701105,-0.03419539
2012-12-04,XLE,6.46749182,1.89902541,False,-0.00367891,-0.00141397,-0.07044343,-0.03556101
2012-12-05,XLE,6.51250040,1.90238635,False,0.00695920,0.00176982,-0.06397446,-0.03385412
2012-12-06,XLE,6.53362609,1.90883988,False,0.00324387,0.00339233,-0.06093812,-0.03057663
2012-12-07,XLE,6.57312540,1.91462156,False,0.00604554,0.00302890,-0.05526098,-0.02764035
2012-12-10,XLE,6.56577721,1.91542817,False,-0.00111791,0.00042129,-0.05631712,-0.02723071
2012-12-11,XLE,6.60435649,1.92846881,False,0.00587581,0.00680821,-0.05077221,-0.02060788
2012-12-12,XLE,6.62823767,1.92940992,False,0.00361597,0.00048801,-0.04733983,-0.02012993
2012-12-13,XLE,6.56669322,1.91757887,False,-0.00928519,-0.00613195,-0.05618546,-0.02613845
2012-12-14,XLE,6.54189488,1.91045336,False,-0.00377638,-0.00371589,-0.05974967,-0.02975721
2012-12-17,XLE,6.60159870,1.93290575,False,0.00912638,0.01175239,-0.05116858,-0.01835454
2012-12-18,XLE,6.72284926,1.95441638,False,0.01836685,0.01112865,-0.03374154,-0.00743015
2012-12-19,XLE,6.67692064,1.93989624,False,-0.00683172,-0.00742940,-0.04034275,-0.01480435
2012-12-20,XLE,6.72192980,1.95105505,False,0.00674101,0.00575227,-0.03387369,-0.00913724
2012-12-21,XLE,6.65370106,1.93334541,False,-0.01015017,-0.00907696,-0.04368004,-0.01813126
2012-12-24,XLE,6.60292476,1.92738826,False,-0.00763129,-0.00308127,-0.05097799,-0.02115665
2012-12-26,XLE,6.57338384,1.91926389,False,-0.00447391,-0.00421522,-0.05522384,-0.02528270
2012-12-27,XLE,6.56137749,1.91669148,False,-0.00182651,-0.00134031,-0.05694948,-0.02658912
2012-12-28,XLE,6.44689851,1.89597575,False,-0.01744740,-0.01080807,-0.07340326,-0.03710981
2012-12-31,XLE,6.59369114,1.92820111,False,0.02276950,0.01699672,-0.05230512,-0.02074384
2013-01-02,XLE,6.73956201,1.97762049,False,0.02212279,0.02562978,-0.03133946,0.00000000
2013-01-03,XLE,6.73771621,1.97315194,False,-0.00027388,-0.00225956,-0.03160475,-0.00225956
2013-01-04,XLE,6.81249716,1.98181808,False,0.01109886,0.00439203,-0.02085667,0.00000000
2013-01-07,XLE,6.75987333,1.97640218,False,-0.00772460,-0.00273279,-0.02842016,-0.00273279
2013-01-08,XLE,6.73771621,1.97071507,False,-0.00327774,-0.00287751,-0.03160475,-0.00560244
2013-01-09,XLE,6.72663736,1.97572487,False,-0.00164430,0.00254212,-0.03319709,-0.00307456
2013-01-10,XLE,6.78756788,1.99143132,False,0.00905810,0.00794971,-0.02443969,0.00000000
2013-01-11,XLE,6.79587975,1.99129617,False,0.00122457,-0.00006787,-0.02324505,-0.00006787
2013-01-14,XLE,6.79680265,1.98994128,False,0.00013580,-0.00068040,-0.02311240,-0.00074822
2013-01-15,XLE,6.82726705,1.99129617,False,0.00448217,0.00068087,-0.01873383,-0.00006787
2013-01-16,XLE,6.85773432,1.99102509,False,0.00446259,-0.00013613,-0.01435485,-0.00020399
2013-01-17,XLE,6.90112453,2.00388843,False,0.00632719,0.00646067,-0.00811848,0.00000000
2013-01-18,XLE,6.96944459,2.00835555,False,0.00989984,0.00222922,0.00000000,0.00000000
2013-01-22,XLE,7.03591597,2.01918748,False,0.00953754,0.00539343,0.00000000,0.00000000
2013-01-23,XLE,7.01191304,2.02243694,False,-0.00341149,0.00160929,-0.00341149,0.00000000
2013-01-24,XLE,7.03222494,2.02297872,False,0.00289677,0.00026788,-0.00052460,0.00000000
2013-01-25,XLE,7.09869632,2.03435255,False,0.00945240,0.00562232,0.00000000,0.00000000
2013-01-28,XLE,7.08669744,2.03191503,False,-0.00169029,-0.00119818,-0.00169029,-0.00119818
2013-01-29,XLE,7.20117756,2.03990399,False,0.01615423,0.00393174,0.00000000,0.00000000
2013-01-30,XLE,7.16517058,2.03191503,False,-0.00500015,-0.00391634,-0.00500015,-0.00391634
2013-01-31,XLE,7.14116248,2.02690458,False,-0.00335067,-0.00246588,-0.00833407,-0.00637256
2013-02-01,XLE,7.20763788,2.04775715,False,0.00930877,0.01028789,0.00000000,0.00000000
2013-02-04,XLE,7.13932012,2.02473957,False,-0.00947852,-0.01124038,-0.00947852,-0.01124038
2013-02-05,XLE,7.20117756,2.04518487,False,0.00866433,0.01009774,-0.00089632,-0.00125614
2013-02-06,XLE,7.20579093,2.04667360,False,0.00064064,0.00072792,-0.00025625,-0.00052914
2013-02-07,XLE,7.18732885,2.04396565,False,-0.00256212,-0.00132310,-0.00281771,-0.00185154
2013-02-08,XLE,7.25472372,2.05533871,False,0.00937690,0.00556421,0.00000000,0.00000000
2013-02-11,XLE,7.21871960,2.05493248,False,-0.00496285,-0.00019765,-0.00496285,-0.00019765
2013-02-12,XLE,7.23810515,2.05831826,False,0.00268546,0.00164764,-0.00229072,0.00000000
2013-02-13,XLE,7.26395676,2.06007820,False,0.00357160,0.00085504,0.00000000,0.00000000
2013-02-14,XLE,7.32673367,2.06197265,False,0.00864225,0.00091960,0.00000000,0.00000000
2013-02-15,XLE,7.24272139,2.05953539,False,-0.01146654,-0.00118200,-0.01146654,-0.00118200
2013-02-19,XLE,7.32673367,2.07497128,False,0.01159955,0.00749484,0.00000000,0.00000000
2013-02-20,XLE,7.17347900,2.04910995,False,-0.02091719,-0.01246346,-0.02091719,-0.01246346
2013-02-21,XLE,7.12362560,2.03665414,False,-0.00694968,-0.00607865,-0.02772150,-0.01846635
2013-02-22,XLE,7.19840713,2.05655688,False,0.01049768,0.00977227,-0.01751484,-0.00887453
2013-02-25,XLE,7.01006609,2.01742727,False,-0.02616427,-0.01902676,-0.04322084,-0.02773243
2013-02-26,XLE,7.07930905,2.03123785,False,0.00987765,0.00684564,-0.03377011,-0.02107665
2013-02-27,XLE,7.18732885,2.05682848,False,0.01525852,0.01259854,-0.01902687,-0.00874364
2013-02-28,XLE,7.17255667,2.05276656,False,-0.00205531,-0.00197485,-0.02104307,-0.01070122
2013-03-01,XLE,7.18178914,2.05953539,False,0.00128719,0.00329742,-0.01978297,-0.00743909
2013-03-04,XLE,7.16609176,2.07050351,False,-0.00218572,0.00532553,-0.02192545,-0.00215317
2013-03-05,XLE,7.21225871,2.08905332,False,0.00644242,0.00895908,-0.01562428,0.00000000
2013-03-06,XLE,7.22056483,2.09189681,False,0.00115167,0.00136114,-0.01449061,0.00000000
2013-03-07,XLE,7.25749415,2.09568740,False,0.00511446,0.00181203,-0.00945026,0.00000000
2013-03-08,XLE,7.29257421,2.10462397,False,0.00483363,0.00426427,-0.00466230,0.00000000
2013-03-11,XLE,7.29626984,2.11261163,False,0.00050677,0.00379529,-0.00415790,0.00000000
2013-03-12,XLE,7.30457884,2.10787252,False,0.00113880,-0.00224325,-0.00302383,-0.00224325
2013-03-13,XLE,7.28795912,2.11085181,False,-0.00227525,0.00141341,-0.00529220,-0.00083301
2013-03-14,XLE,7.38766879,2.12209063,False,0.01368142,0.00532430,0.00000000,0.00000000
2013-03-15,XLE,7.38182814,2.11928889,False,-0.00079059,-0.00132027,-0.00079059,-0.00132027
2013-03-18,XLE,7.32247579,2.10759273,False,-0.00804033,-0.00551891,-0.00882457,-0.00683190
2013-03-19,XLE,7.24179217,2.10269662,False,-0.01101863,-0.00232308,-0.01974596,-0.00913911
2013-03-20,XLE,7.28259802,2.11738365,False,0.00563477,0.00698486,-0.01422245,-0.00221809
2013-03-21,XLE,7.24550273,2.09929626,False,-0.00509369,-0.00854233,-0.01924370,-0.01074147
2013-03-22,XLE,7.30299893,2.11616040,False,0.00793543,0.00803323,-0.01146097,-0.00279452
2013-03-25,XLE,7.27517804,2.10732074,False,-0.00380952,-0.00417722,-0.01522683,-0.00696007
2013-03-26,XLE,7.35214881,2.12418435,False,0.01057992,0.00800240,-0.00480801,0.00000000
2013-03-27,XLE,7.37626373,2.12418435,False,0.00327998,0.00000000,-0.00154380,0.00000000
2013-03-28,XLE,7.35493130,2.13071280,False,-0.00289204,0.00307339,-0.00443137,0.00000000
2013-04-01,XLE,7.34009249,2.12228106,False,-0.00201753,-0.00395724,-0.00643996,-0.00395724
2013-04-02,XLE,7.29836432,2.13275190,False,-0.00568497,0.00493376,-0.01208831,0.00000000
2013-04-03,XLE,7.16204063,2.11112875,False,-0.01867866,-0.01013861,-0.03054118,-0.01013861
2013-04-04,XLE,7.15276739,2.11969642,False,-0.00129478,0.00405834,-0.03179642,-0.00612142
2013-04-05,XLE,7.16853254,2.11017580,False,0.00220406,-0.00449150,-0.02966244,-0.01058543
2013-04-08,XLE,7.21675607,2.12445647,False,0.00672711,0.00676753,-0.02313486,-0.00388954
2013-04-09,XLE,7.27796226,2.13180064,False,0.00848112,0.00345696,-0.01484995,-0.00044602
2013-04-10,XLE,7.31691139,2.15791185,False,0.00535165,0.01224843,-0.00957777,0.00000000
2013-04-11,XLE,7.34844112,2.16498415,False,0.00430916,0.00327738,-0.00530988,0.00000000
2013-04-12,XLE,7.23344757,2.15967986,False,-0.01564870,-0.00245004,-0.02087549,-0.00245004
2013-04-15,XLE,6.93854602,2.10963221,False,-0.04076916,-0.02317364,-0.06079357,-0.02556690
2013-04-16,XLE,7.02386368,2.14077624,False,0.01229619,0.01476278,-0.04924491,-0.01118157
2013-04-17,XLE,6.86991985,2.10949563,False,-0.02191726,-0.01461181,-0.07008286,-0.02562999
2013-04-18,XLE,6.92834412,2.09630422,False,0.00850436,-0.00625334,-0.06217451,-0.03172306
2013-04-19,XLE,6.91443454,2.11452858,False,-0.00200763,0.00869356,-0.06405732,-0.02330528
2013-04-22,XLE,6.98862511,2.12391223,False,0.01072981,0.00443770,-0.05401483,-0.01897100
2013-04-23,XLE,7.06930357,2.14580698,False,0.01154425,0.01030869,-0.04309414,-0.00885788
2013-04-24,XLE,7.16389448,2.14716863,False,0.01338051,0.00063456,-0.03029025,-0.00822894
2013-04-25,XLE,7.16946061,2.15587236,False,0.00077697,0.00405359,-0.02953681,-0.00420871
2013-04-26,XLE,7.15740143,2.15206500,False,-0.00168202,-0.00176604,-0.03116915,-0.00596732
2013-04-29,XLE,7.22973701,2.16648108,False,0.01010640,0.00669872,-0.02137776,0.00000000
2013-04-30,XLE,7.25848654,2.17164788,False,0.00397657,0.00238488,-0.01748620,0.00000000
2013-05-01,XLK,7.13540304,2.15260846,True,-0.01695718,-0.00876727,-0.03414687,-0.00876727
2013-05-02,XLK,7.22655238,2.17260005,True,0.01277424,0.00928715,-0.02180883,0.00000000
2013-05-03,XLK,7.29433070,2.19463216,True,0.00937907,0.01014090,-0.01263431,0.00000000
2013-05-06,XLK,7.32938960,2.20020701,True,0.00480632,0.00254022,-0.00788871,0.00000000
2013-05-07,XLK,7.32471487,2.21136063,True,-0.00063781,0.00506935,-0.00852149,0.00000000
2013-05-08,XLK,7.38314478,2.22142445,True,0.00797709,0.00455096,-0.00061237,0.00000000
2013-05-09,XLK,7.36210902,2.21516851,True,-0.00284916,-0.00281618,-0.00345979,-0.00281618
2013-05-10,XLK,7.38314478,2.22237688,True,0.00285730,0.00325409,-0.00061237,0.00000000
